Project Name,Package Name,Type Name,Code Smell
ArtOfIllusion-master,artofillusion.raster,OpaqueFragment,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raster,Raster,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raster,Raster,Insufficient Modularization
ArtOfIllusion-master,artofillusion.raster,SortRecord,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raster,SortRecord,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raster,DisplacedVertex,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raster,RowLock,Unnecessary Abstraction
ArtOfIllusion-master,artofillusion.raster,RasterContext,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raster,TransparentFragment,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,CompoundPhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,CubePhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,CylinderPhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,DirectionalPhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,DisplacedTrianglePhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,EllipsoidPhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,EnvironmentPhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,OctreeNode,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,OctreeNode,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,OctreeNode,Insufficient Modularization
ArtOfIllusion-master,artofillusion.raytracer,Photon,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,PhotonList,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,PhotonMap,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,PhotonMap,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,PhotonMap,Insufficient Modularization
ArtOfIllusion-master,artofillusion.raytracer,PhotonMapContext,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,PhotonMapContext,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,PhotonSource,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,PhotonSourceFactory,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,PixelInfo,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,PointPhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,Ray,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,Ray,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,Raytracer,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,Raytracer,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,Raytracer,Insufficient Modularization
ArtOfIllusion-master,artofillusion.raytracer,RaytracerContext,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,RaytracerContext,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RaytracerRenderer,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,RaytracerRenderer,Unexploited Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,RaytracerRenderer,Missing Hierarchy
ArtOfIllusion-master,artofillusion.raytracer,RaytracerRenderer,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RaytracerRenderer,Insufficient Modularization
ArtOfIllusion-master,artofillusion.raytracer,MaterialIntersection,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,MaterialIntersection,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RenderWorkspace,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,RenderWorkspace,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RTCube,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,CubeIntersection,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,RTCylinder,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,CylinderIntersection,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,RTDirectionalLight,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,RTDisplacedTriangle,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,RTDisplacedTriangle,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RTDisplacedTriangle,Insufficient Modularization
ArtOfIllusion-master,artofillusion.raytracer,ExtraInfo,Broken Modularization
ArtOfIllusion-master,artofillusion.raytracer,DisplacedTriangleIntersection,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,DisplacedTriangleIntersection,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RTEllipsoid,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,EllipsoidIntersection,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,RTImplicitObject,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,RTImplicitObject,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,ImplicitIntersection,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RTLight,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RTObject,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RTSphere,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,SphereIntersection,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,RTSphericalLight,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,RTTriangle,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,RTTriangle,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,TriangleIntersection,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,RTTriangleLowMemory,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,RTTriangleLowMemory,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.raytracer,TriangleIntersection,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,SpotlightPhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.raytracer,SurfaceIntersection,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.raytracer,TrianglePhotonSource,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,ArrayDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,ArraySpec,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.tools,ArrayTool,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,CSGTool,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,ExtrudeDialog,Insufficient Modularization
ArtOfIllusion-master,artofillusion.tools,ExtrudeTool,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,LatheDialog,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.tools,LatheTool,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.tools,LatheTool,Cyclic-Dependent Modularization
ArtOfIllusion-master,artofillusion.tools,SkinDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,SkinTool,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,TextDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,TextCollection,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,TubeDialog,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.tools,TubeTool,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.translators,OBJImporter,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.translators,OBJImporter,Insufficient Modularization
ArtOfIllusion-master,artofillusion.translators,VertexInfo,Unnecessary Abstraction
ArtOfIllusion-master,artofillusion.translators,VertexInfo,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.translators,FaceInfo,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.translators,TextureInfo,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.translators,OBJTranslator,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.translators,POVExporter,Imperative Abstraction
ArtOfIllusion-master,artofillusion.translators,POVTranslator,Unutilized Abstraction
ArtOfIllusion-master,artofillusion.translators,TextureImageExporter,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.translators,VRMLExporter,Imperative Abstraction
ArtOfIllusion-master,artofillusion.translators,VRMLExporter,Deficient Encapsulation
ArtOfIllusion-master,artofillusion.translators,VRMLTranslator,Unutilized Abstraction
