Project Name,Package Name,Type Name,Method Name,Code Smell
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideButterfly,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,findOppositeVertex,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,findOppositeVertex,Long Parameter List
ArtOfIllusion-master,artofillusion.object,TriangleMesh,findOppositeVertex,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,findOppositeVertex,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,findOppositeVertex,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getButterflyCoeff,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getButterflyCoeff,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getButterflyCoeff,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getButterflyCoeff,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Long Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Long Parameter List
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,doSubdivide,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Long Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideFaces,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,subdivideToLimit,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getDisplacedMesh,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getDisplacedMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getDisplacedMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getDisplacedMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getNormals,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,getFaceVertexCount,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Complex Conditional
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Complex Conditional
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Complex Conditional
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Complex Conditional
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Complex Conditional
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Complex Conditional
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Long Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,optimizeMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,calcSwapScore,Magic Number
ArtOfIllusion-master,artofillusion.object,TriangleMesh,TriangleMesh,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,TriangleMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,TriangleMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,TriangleMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,applyPoseKeyframe,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,blend,Long Parameter List
ArtOfIllusion-master,artofillusion.object,TriangleMesh,blend,Long Parameter List
ArtOfIllusion-master,artofillusion.object,TriangleMesh,blendSurface,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,blendSurface,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,blendSurface,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMesh,equals,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,TriangleMeshKeyframe,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMesh,TriangleMeshKeyframe,Long Statement
ArtOfIllusion-master,artofillusion.object,Vertex,getEdges,Complex Method
ArtOfIllusion-master,artofillusion.object,Face,Face,Long Parameter List
ArtOfIllusion-master,artofillusion.object,Face,getSharedFace,Complex Conditional
ArtOfIllusion-master,artofillusion.object,Face,getSharedFace,Complex Conditional
ArtOfIllusion-master,artofillusion.object,Face,getSharedFace,Complex Conditional
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,blend,Long Parameter List
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,blend,Long Parameter List
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,blendSurface,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,blendSurface,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,blendSurface,Long Statement
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,equals,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,TriangleMeshKeyframe,Complex Method
ArtOfIllusion-master,artofillusion.object,TriangleMeshKeyframe,TriangleMeshKeyframe,Long Statement
ArtOfIllusion-master,artofillusion.object,Tube,Tube,Long Parameter List
ArtOfIllusion-master,artofillusion.object,Tube,Tube,Long Parameter List
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTube,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Complex Conditional
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Complex Conditional
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Complex Method
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeApprox,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeInterp,Complex Method
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeInterp,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeInterp,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideTubeInterp,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,calcInterpThickness,Long Parameter List
ArtOfIllusion-master,artofillusion.object,Tube,calcInterpThickness,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,calcInterpThickness,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,calcInterpThickness,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,calcInterpThickness,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,calcApproxThickness,Long Parameter List
ArtOfIllusion-master,artofillusion.object,Tube,calcApproxThickness,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,calcApproxThickness,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,getRenderingMesh,Complex Conditional
ArtOfIllusion-master,artofillusion.object,Tube,getRenderingMesh,Complex Method
ArtOfIllusion-master,artofillusion.object,Tube,getRenderingMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,Tube,getRenderingMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,getRenderingMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,getRenderingMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,getRenderingMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,getWireframeMesh,Long Statement
ArtOfIllusion-master,artofillusion.object,Tube,convertToTriangleMesh,Complex Method
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Complex Method
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Long Method
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Long Parameter List
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,subdivideSurface,Magic Number
ArtOfIllusion-master,artofillusion.object,Tube,Tube,Long Statement
ArtOfIllusion-master,artofillusion.object,Tube,Tube,Long Statement
ArtOfIllusion-master,artofillusion.object,Tube,blend,Long Parameter List
ArtOfIllusion-master,artofillusion.object,Tube,blend,Long Parameter List
ArtOfIllusion-master,artofillusion.object,Tube,blendSurface,Complex Method
ArtOfIllusion-master,artofillusion.object,Tube,blendSurface,Long Statement
ArtOfIllusion-master,artofillusion.object,Tube,blendSurface,Long Statement
ArtOfIllusion-master,artofillusion.object,TubeKeyframe,blend,Long Parameter List
ArtOfIllusion-master,artofillusion.object,TubeKeyframe,blend,Long Parameter List
ArtOfIllusion-master,artofillusion.object,TubeKeyframe,blendSurface,Complex Method
ArtOfIllusion-master,artofillusion.object,TubeKeyframe,blendSurface,Long Statement
ArtOfIllusion-master,artofillusion.object,TubeKeyframe,blendSurface,Long Statement
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,setup_spheres_and_test_points,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,setup_spheres_and_test_points,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,setup_spheres_and_test_points,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,setup_spheres_and_test_points,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,setup_spheres_and_test_points,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,setup_spheres_and_test_points,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,setup_spheres_and_test_points,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,setup_spheres_and_test_points,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,point_inside_radius_is_greater_than_1,Long Statement
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,point_outside_influence_radius_is_0,Long Statement
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,point_between_radius_and_influence_is_between_0_and_1,Long Statement
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_within_delta,Long Statement
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_within_delta,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_within_delta,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_within_delta,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_within_delta,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_at_influence_edge,Long Statement
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_at_influence_edge,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_at_influence_edge,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_at_influence_edge,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,gradient_estimate_at_influence_edge,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,estimateGradient,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,estimateGradient,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,estimateGradient,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,estimateGradient,Magic Number
ArtOfIllusion-master,artofillusion.object,ImplicitSphereTest,printPair,Long Statement
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testAddTrack,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testAddTrackToGivenErrorPos,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testAddTrackToGivenErrorPos,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testAddTrackToGivenPosInExistList,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testAddTrackToGivenPosInExistList,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testAddTrackToGivenPosInExistList,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testDuplicateWithNewGeometryAndTracks,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testDuplicateWithNewGeometryAndTracks,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testDuplicateWithTracks,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testAddChildFirst,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testAddChildTwo,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testCopyInfo,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testCopyInfo,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testGetMeshSkeleton,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testGetDistortedObjectNoDistortion,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testGetDistortedObjectFromWrapperNoDistortion,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testGetRenderingMeshWithUnsetTexture,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testGetRenderingMeshWithUnsetTexture,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testGetRenderingMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testGetRenderingMesh,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testDuplicateAll,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testDuplicateAll,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testDuplicateAll,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testDuplicateAll,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,testDuplicateAll,Magic Number
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,parametersChanged,Long Identifier
ArtOfIllusion-master,artofillusion.object,ObjectInfoTest,getParameterChangedEventFireCount,Long Identifier
ArtOfIllusion-master,artofillusion.object,TextureTrackImpl,parametersChanged,Long Identifier
ArtOfIllusion-master,artofillusion.object,TextureTrackImpl,getParameterChangedEventFireCount,Long Identifier
ArtOfIllusion-master,artofillusion.procedural,AbsModule,AbsModule,Long Statement
ArtOfIllusion-master,artofillusion.procedural,BiasModule,BiasModule,Long Statement
ArtOfIllusion-master,artofillusion.procedural,BiasModule,getAverageValue,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BiasModule,getAverageValue,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BlendModule,BlendModule,Long Statement
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Complex Method
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Magic Number
ArtOfIllusion-master,artofillusion.procedural,BlendModule,getColor,Magic Number
