Project Name,Package Name,Type Name,Method Name,Code Smell
artofillusion,artofillusion.animation,SkeletonTool,mouseDragged,Magic Number
artofillusion,artofillusion.animation,SkeletonTool,mouseDragged,Magic Number
artofillusion,artofillusion.animation,SkeletonTool,mouseDragged,Magic Number
artofillusion,artofillusion.animation,SkeletonTool,mouseReleased,Complex Conditional
artofillusion,artofillusion.animation,SkeletonTool,mouseReleased,Long Statement
artofillusion,artofillusion.animation,SkeletonTool,mouseReleased,Magic Number
artofillusion,artofillusion.animation,SkeletonTool,iconDoubleClicked,Long Statement
artofillusion,artofillusion.animation,SkeletonTool,iconDoubleClicked,Long Statement
artofillusion,artofillusion.animation,Smoothness,getSmoother,Magic Number
artofillusion,artofillusion.animation,Smoothness,getSmoother,Magic Number
artofillusion,artofillusion.animation,TextureTrack,apply,Complex Method
artofillusion,artofillusion.animation,TextureTrack,setKeyframe,Long Statement
artofillusion,artofillusion.animation,TextureTrack,getDefaultGraphValues,Long Statement
artofillusion,artofillusion.animation,TextureTrack,getValueRange,Magic Number
artofillusion,artofillusion.animation,TextureTrack,parametersChanged,Complex Method
artofillusion,artofillusion.animation,TextureTrack,writeToStream,Long Statement
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,TextureTrack,edit,Complex Method
artofillusion,artofillusion.animation,TextureTrack,edit,Long Statement
artofillusion,artofillusion.animation,TextureTrack,edit,Long Statement
artofillusion,artofillusion.animation,TextureTrack,edit,Long Statement
artofillusion,artofillusion.animation,TextureTrack,edit,Long Statement
artofillusion,artofillusion.animation,TextureTrack,edit,Magic Number
artofillusion,artofillusion.animation,TextureTrack,edit,Magic Number
artofillusion,artofillusion.animation,TextureTrack,edit,Magic Number
artofillusion,artofillusion.animation,TextureTrack,edit,Magic Number
artofillusion,artofillusion.animation,TimeAxis,TimeAxis,Magic Number
artofillusion,artofillusion.animation,TimeAxis,paint,Complex Method
artofillusion,artofillusion.animation,TimeAxis,paint,Long Statement
artofillusion,artofillusion.animation,TimeAxis,paint,Magic Number
artofillusion,artofillusion.animation,TimeAxis,paint,Magic Number
artofillusion,artofillusion.animation,TimeAxis,paint,Magic Number
artofillusion,artofillusion.animation,TimeAxis,paint,Magic Number
artofillusion,artofillusion.animation,TimeAxis,paint,Magic Number
artofillusion,artofillusion.animation,TimeAxis,paint,Magic Number
artofillusion,artofillusion.animation,TimeAxis,mousePressed,Magic Number
artofillusion,artofillusion.animation,TimeAxis,mousePressed,Magic Number
artofillusion,artofillusion.animation,Timecourse,addTimepoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Complex Method
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivide,Magic Number
artofillusion,artofillusion.animation,Timecourse,calcInterpPoint,Long Statement
artofillusion,artofillusion.animation,Timecourse,calcInterpPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,calcInterpPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,calcInterpPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,calcInterpPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,calcInterpPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,calcInterpPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,calcApproxPoint,Long Statement
artofillusion,artofillusion.animation,Timecourse,calcApproxPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,calcApproxPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Complex Method
artofillusion,artofillusion.animation,Timecourse,getPoint,Long Statement
artofillusion,artofillusion.animation,Timecourse,getPoint,Long Statement
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,getPoint,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Complex Method
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,evaluate,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Long Parameter List
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalInterp,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Long Parameter List
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,Timecourse,subdivideLocalApprox,Magic Number
artofillusion,artofillusion.animation,TrackGraph,TrackGraph,Magic Number
artofillusion,artofillusion.animation,TrackGraph,TrackGraph,Magic Number
artofillusion,artofillusion.animation,TrackGraph,setDefaultGraphRange,Complex Conditional
artofillusion,artofillusion.animation,TrackGraph,setDefaultGraphRange,Complex Method
artofillusion,artofillusion.animation,TrackGraph,setDefaultGraphRange,Long Statement
artofillusion,artofillusion.animation,TrackGraph,setDefaultGraphRange,Magic Number
artofillusion,artofillusion.animation,TrackGraph,mousePressed,Complex Method
artofillusion,artofillusion.animation,TrackGraph,mousePressed,Magic Number
artofillusion,artofillusion.animation,TrackGraph,mousePressed,Magic Number
artofillusion,artofillusion.animation,TrackGraph,mousePressed,Magic Number
artofillusion,artofillusion.animation,TrackGraph,mousePressed,Magic Number
artofillusion,artofillusion.animation,TrackGraph,mouseDragged,Complex Method
artofillusion,artofillusion.animation,TrackGraph,mouseDragged,Magic Number
artofillusion,artofillusion.animation,TrackGraph,mouseDragged,Magic Number
artofillusion,artofillusion.animation,TrackGraph,mouseReleased,Complex Method
artofillusion,artofillusion.animation,TrackGraph,mouseClicked,Magic Number
artofillusion,artofillusion.animation,TrackGraph,paint,Complex Conditional
artofillusion,artofillusion.animation,TrackGraph,paint,Complex Method
artofillusion,artofillusion.animation,TrackGraph,paint,Long Statement
artofillusion,artofillusion.animation,TrackGraph,paint,Magic Number
artofillusion,artofillusion.animation,TrackGraph,paint,Magic Number
artofillusion,artofillusion.animation,TrackGraph,paint,Magic Number
artofillusion,artofillusion.animation,TrackGraph,paint,Magic Number
artofillusion,artofillusion.animation,TrackGraph,paint,Magic Number
artofillusion,artofillusion.animation,TrackGraph,paint,Magic Number
artofillusion,artofillusion.animation,TrackGraph,paint,Magic Number
artofillusion,artofillusion.animation,TrackGraph,paint,Magic Number
artofillusion,artofillusion.animation,TrackGraph,plotLine,Long Parameter List
artofillusion,artofillusion.animation,TrackGraph,findValues,Complex Method
artofillusion,artofillusion.animation,TrackGraph,findValues,Magic Number
artofillusion,artofillusion.animation,TrackGraph,findValues,Magic Number
artofillusion,artofillusion.animation,TrackGraph,findValues,Magic Number
artofillusion,artofillusion.animation,TrackGraph,findValues,Magic Number
artofillusion,artofillusion.animation,TrackGraph,findValues,Magic Number
artofillusion,artofillusion.animation,TrackGraph,findValues,Magic Number
artofillusion,artofillusion.animation,TrackInfo,findValues,Complex Method
artofillusion,artofillusion.animation,TrackInfo,findValues,Magic Number
artofillusion,artofillusion.animation,TrackInfo,findValues,Magic Number
artofillusion,artofillusion.animation,TrackInfo,findValues,Magic Number
artofillusion,artofillusion.animation,TrackInfo,findValues,Magic Number
artofillusion,artofillusion.animation,TrackInfo,findValues,Magic Number
artofillusion,artofillusion.animation,TrackInfo,findValues,Magic Number
artofillusion,artofillusion.animation,TracksPanel,TracksPanel,Long Parameter List
artofillusion,artofillusion.animation,TracksPanel,TracksPanel,Magic Number
artofillusion,artofillusion.animation,TracksPanel,TracksPanel,Magic Number
artofillusion,artofillusion.animation,TracksPanel,paint,Complex Method
artofillusion,artofillusion.animation,TracksPanel,paint,Long Statement
artofillusion,artofillusion.animation,TracksPanel,paint,Magic Number
artofillusion,artofillusion.animation,TracksPanel,paint,Magic Number
artofillusion,artofillusion.animation,TracksPanel,paint,Magic Number
artofillusion,artofillusion.animation,TracksPanel,mousePressed,Complex Conditional
artofillusion,artofillusion.animation,TracksPanel,mousePressed,Complex Method
artofillusion,artofillusion.animation,TracksPanel,mousePressed,Long Statement
artofillusion,artofillusion.animation,TracksPanel,mousePressed,Magic Number
artofillusion,artofillusion.animation,TracksPanel,mousePressed,Magic Number
artofillusion,artofillusion.animation,TracksPanel,mouseDragged,Complex Method
artofillusion,artofillusion.animation,TracksPanel,mouseDragged,Magic Number
artofillusion,artofillusion.animation,TracksPanel,mouseDragged,Magic Number
artofillusion,artofillusion.animation,TracksPanel,mouseReleased,Complex Method
artofillusion,artofillusion.animation,TracksPanel,mouseClicked,Magic Number
artofillusion,artofillusion.animation,VectorKeyframe,setGraphValues,Magic Number
artofillusion,artofillusion.animation,VectorKeyframe,setGraphValues,Magic Number
artofillusion,artofillusion.animation,VectorKeyframe,blend,Long Parameter List
artofillusion,artofillusion.animation,VectorKeyframe,blend,Long Statement
artofillusion,artofillusion.animation,VectorKeyframe,blend,Long Parameter List
artofillusion,artofillusion.animation,VectorKeyframe,blend,Long Statement
artofillusion,artofillusion.animation,VerticalAxis,VerticalAxis,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,setGraphRange,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,setGraphRange,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,setGraphRange,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,setGraphRange,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,setGraphRange,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,setGraphRange,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,setGraphRange,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,setGraphRange,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,paint,Complex Conditional
artofillusion,artofillusion.animation,VerticalAxis,paint,Long Statement
artofillusion,artofillusion.animation,VerticalAxis,paint,Long Statement
artofillusion,artofillusion.animation,VerticalAxis,paint,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,paint,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,paint,Magic Number
artofillusion,artofillusion.animation,VerticalAxis,paint,Magic Number
artofillusion,artofillusion.animation,VisibilityTrack,editKeyframe,Long Statement
artofillusion,artofillusion.animation,VisibilityTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,VisibilityTrack,edit,Long Statement
artofillusion,artofillusion.animation,WeightTrack,editKeyframe,Long Statement
artofillusion,artofillusion.animation,WeightTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,WeightTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,WeightTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,WeightTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation,WeightTrack,edit,Long Statement
artofillusion,artofillusion.animation,WeightTrack,edit,Long Statement
artofillusion,artofillusion.animation.distortion,BendDistortion,BendDistortion,Long Parameter List
artofillusion,artofillusion.animation.distortion,BendDistortion,isIdenticalTo,Complex Conditional
artofillusion,artofillusion.animation.distortion,BendDistortion,isIdenticalTo,Long Statement
artofillusion,artofillusion.animation.distortion,BendDistortion,transform,Complex Method
artofillusion,artofillusion.animation.distortion,BendDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,BendDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,BendTrack,apply,Long Statement
artofillusion,artofillusion.animation.distortion,BendTrack,editKeyframe,Long Statement
artofillusion,artofillusion.animation.distortion,BendTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,BendTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,BendTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,BendTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,BendTrack,edit,Long Statement
artofillusion,artofillusion.animation.distortion,BendTrack,edit,Long Statement
artofillusion,artofillusion.animation.distortion,CustomDistortion,CustomDistortion,Long Parameter List
artofillusion,artofillusion.animation.distortion,CustomDistortion,isIdenticalTo,Complex Conditional
artofillusion,artofillusion.animation.distortion,CustomDistortion,isIdenticalTo,Complex Method
artofillusion,artofillusion.animation.distortion,CustomDistortion,isIdenticalTo,Long Statement
artofillusion,artofillusion.animation.distortion,CustomDistortion,transform,Complex Method
artofillusion,artofillusion.animation.distortion,CustomDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,CustomDistortionTrack,Long Statement
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,apply,Long Statement
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,getValueRange,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editProperties,Long Statement
artofillusion,artofillusion.animation.distortion,CustomDistortionTrack,editProperties,Long Statement
artofillusion,artofillusion.animation.distortion,IKDistortion,isIdenticalTo,Complex Method
artofillusion,artofillusion.animation.distortion,IKDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleDistortion,ScaleDistortion,Long Parameter List
artofillusion,artofillusion.animation.distortion,ScaleDistortion,isIdenticalTo,Complex Conditional
artofillusion,artofillusion.animation.distortion,ScaleDistortion,isIdenticalTo,Long Statement
artofillusion,artofillusion.animation.distortion,ScaleTrack,apply,Complex Conditional
artofillusion,artofillusion.animation.distortion,ScaleTrack,apply,Long Statement
artofillusion,artofillusion.animation.distortion,ScaleTrack,apply,Long Statement
artofillusion,artofillusion.animation.distortion,ScaleTrack,getValueRange,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleTrack,getValueRange,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleTrack,editKeyframe,Long Statement
artofillusion,artofillusion.animation.distortion,ScaleTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,ScaleTrack,edit,Long Statement
artofillusion,artofillusion.animation.distortion,ScaleTrack,edit,Long Statement
artofillusion,artofillusion.animation.distortion,ShatterDistortion,ShatterDistortion,Long Parameter List
artofillusion,artofillusion.animation.distortion,ShatterDistortion,isIdenticalTo,Complex Conditional
artofillusion,artofillusion.animation.distortion,ShatterDistortion,isIdenticalTo,Long Statement
artofillusion,artofillusion.animation.distortion,ShatterDistortion,duplicate,Long Statement
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Complex Method
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Long Statement
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,ShatterTrack,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,ShatterTrack,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,ShatterTrack,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,apply,Long Statement
artofillusion,artofillusion.animation.distortion,ShatterTrack,apply,Long Statement
artofillusion,artofillusion.animation.distortion,ShatterTrack,edit,Long Statement
artofillusion,artofillusion.animation.distortion,ShatterTrack,edit,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,edit,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,edit,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,edit,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,edit,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,edit,Magic Number
artofillusion,artofillusion.animation.distortion,ShatterTrack,edit,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Long Parameter List
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Long Statement
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Long Statement
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,SkeletonShapeEditorWindow,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,doOk,Long Statement
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,editProperties,Long Statement
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,editProperties,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,editProperties,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeEditorWindow,editProperties,Magic Number
artofillusion,artofillusion.animation.distortion,SkeletonShapeKeyframe,blend,Long Parameter List
artofillusion,artofillusion.animation.distortion,SkeletonShapeKeyframe,blend,Long Parameter List
artofillusion,artofillusion.animation.distortion,SkeletonShapeTrack,edit,Long Statement
artofillusion,artofillusion.animation.distortion,SkeletonShapeTrack,edit,Long Statement
artofillusion,artofillusion.animation.distortion,TwistDistortion,TwistDistortion,Long Parameter List
artofillusion,artofillusion.animation.distortion,TwistDistortion,isIdenticalTo,Complex Conditional
artofillusion,artofillusion.animation.distortion,TwistDistortion,isIdenticalTo,Long Statement
artofillusion,artofillusion.animation.distortion,TwistDistortion,transform,Complex Method
artofillusion,artofillusion.animation.distortion,TwistDistortion,transform,Magic Number
artofillusion,artofillusion.animation.distortion,TwistTrack,apply,Long Statement
artofillusion,artofillusion.animation.distortion,TwistTrack,editKeyframe,Long Statement
artofillusion,artofillusion.animation.distortion,TwistTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,TwistTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,TwistTrack,editKeyframe,Magic Number
artofillusion,artofillusion.animation.distortion,TwistTrack,editKeyframe,Magic Number
